levelId,Filename,Area_Name,Name,Pos,Rotate,Type,Destination,EntityID,FixedMonsterID
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R7_Point_1,"2518.0107,628.17651,317.92465","0.1218693,0,0,0.99254614",MHMonsterSpawnPoint,,448,50150
,level_008,,SnowBall_Spawner4,"2502.9839,503.78531,364.16504","0.99691737,0,0,0.078459121",MHMonsterSpawnPoint,,140,60179
608004;,level_008,,608004_BOSS,"2496.7983,610.48413,317.5","1,0,0,0",MHMonsterSpawnPoint,,221,60441
,level_008,,Common_Point_R8_7,"496.00345,3548.0867,287.25","1,0,0,0",MHMonsterSpawnPoint,,127,0
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R4_Point_3,"1113.4116,1286.8892,79.035355","0.98162717,0,0,0.19080898",MHMonsterSpawnPoint,,385,50210
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R6_Point_1,"2600.4011,652.12689,317.93704","1,0,0,0",MHMonsterSpawnPoint,,431,50150
,level_008,,BattleSupplyCat1,"500.00754,412.94708,19.582375","0.67559016,0,0,-0.73727745",MHMonsterSpawnPoint,,551,33343
300851;,level_008,,300851_SnowSpawner_9,"2488.7234,526.89105,348.77127","0.98162717,0,0,0.19080913",MHMonsterSpawnPoint,,234,70060
608003;,level_008,,608003_BOSS,"2497.1985,604.98175,317.59668","0.99984771,0,0,-0.017452305",MHMonsterSpawnPoint,,225,60900
,level_008,,Mobsspawnpoint18,"2590.1238,669.5293,317.5","1,0,0,0",MHMonsterSpawnPoint,,367,0
,level_008,,SnowBall_Spawner3,"2508.564,500.22159,366.8338","0.98628557,0,0,0.16504766",MHMonsterSpawnPoint,,139,60179
,level_008,,Mobsspawnpoint25,"2503.3813,606.4295,317.5","1,0,0,0",MHMonsterSpawnPoint,,366,0
408301;100803;100802;100801;,level_008,,SnowLion_SpawnPoint_R5,"1229.5381,1340.0935,61.700562","1,0,0,0",MHMonsterSpawnPoint,,472,0
100892;,level_008,,100892_SmallMonster_1,"2489.6511,613.94531,317.5","1,0,0,0",MHMonsterSpawnPoint,,480,50210
,level_008,,Common_Point_R3_7,"1212.4934,1248.8644,63.609821","1,0,0,0",MHMonsterSpawnPoint,,112,0
,level_008,,Common_Point_R6_1,"2583.9639,643.33594,317.5","1,0,0,0",MHMonsterSpawnPoint,,113,0
608001;,level_008,,608001_Mob_6,"1133.4594,1298.7563,79.035355","0.83388591,0,0,-0.55193692",MHMonsterSpawnPoint,,283,50210
,level_008,,Mobsspawnpoint31,"2630.1235,3628.1492,19.497669","1,0,0,0",MHMonsterSpawnPoint,,365,0
,level_008,,Mobsspawnpoint10,"1219.5721,1259.0553,63.904823","1,0,0,0",MHMonsterSpawnPoint,,364,0
,level_008,,Mobsspawnpoint37,"503.9119,3540.9617,287.75","1,0,0,0",MHMonsterSpawnPoint,,363,0
,level_008,,Common_Point_R6_2,"2575.4412,665.24213,317.75","1,0,0,0",MHMonsterSpawnPoint,,115,0
,level_008,,Common_Point_R7_9,"2498.5195,576.21783,319","1,0,0,0",MHMonsterSpawnPoint,,116,0
608003;,level_008,,608003_34307,"2514.6265,658.40302,317.57874","0.017452264,0,0,0.99984771",MHMonsterSpawnPoint,,224,34307
,level_008,,Common_Point_R4_4,"1108.5917,1284.5281,79.057617","1,0,0,0",MHMonsterSpawnPoint,,121,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R8_Point_1,"502.23389,3529.8372,286.92905","0.57357645,0,0,0.81915206",MHMonsterSpawnPoint,,458,50210
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R2_Point_2,"2649.9207,3608.7056,19.974731","0.50753832,0,0,0.86162919",MHMonsterSpawnPoint,,432,50150
,level_008,,Common_Point_R8_8,"498.25891,3521.6128,287.25","1,0,0,0",MHMonsterSpawnPoint,,129,0
,level_008,,Common_Point_R6_3,"2586.8257,668.59174,317.5","1,0,0,0",MHMonsterSpawnPoint,,128,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R6_Point_1,"2598.9805,650.80066,317.92465","1,0,0,0",MHMonsterSpawnPoint,,452,50210
,level_008,,Common_Point_R1_7,"2514.5562,3521.4192,17.548544","1,0,0,0",MHMonsterSpawnPoint,,124,0
,level_008,,Common_Point_R3_3,"1211.4183,1256.3527,61.877872","1,0,0,0",MHMonsterSpawnPoint,,111,0
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R7_Point_2,"2514.8633,629.5614,317.5","0.1218693,0,0,0.99254614",MHMonsterSpawnPoint,,384,50210
,level_008,,Common_Point_R8_6,"518.4256,3538.4292,287.25","1,0,0,0",MHMonsterSpawnPoint,,114,0
,level_008,,Common_Point_R4_5,"1105.9657,1307.0226,79.127907","1,0,0,0",MHMonsterSpawnPoint,,120,0
,level_008,,Mobsspawnpoint45,"2579.7432,665.81879,319","1,0,0,0",MHMonsterSpawnPoint,,362,0
100892;,level_008,,100892_SmallMonster_4,"2486.999,604.66351,317.5","1,0,0,0",MHMonsterSpawnPoint,,478,50210
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R6_Point_2,"2626.4346,666.00647,317.92465","0.7253744,0,0,-0.68835461",MHMonsterSpawnPoint,,451,50210
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R1_Point_2,"2525.0471,3509.1726,17.25","0.84804809,0,0,-0.52991927",MHMonsterSpawnPoint,,383,50020
608004;,level_008,,608004_NPC,"509.09442,418.28067,19.886763","0.3502073,0,0,0.93667221",MHMonsterSpawnPoint,,220,34301
,level_008,,Mobsspawnpoint15,"1254.1119,1344.4535,61.918041","1,0,0,0",MHMonsterSpawnPoint,,361,0
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R5_Point_1,"1245.4984,1361.0276,61.477478","1,0,0,0",MHMonsterSpawnPoint,,382,50210
,level_008,,Common_Point_R3_5,"1222.9868,1259.1355,63.62508","1,0,0,0",MHMonsterSpawnPoint,,189,0
,level_008,,Common_Point_R1_9,"2551.7737,3522.9485,17.548544","1,0,0,0",MHMonsterSpawnPoint,,188,0
300851;,level_008,,300851_SnowSpawner_3,"2500.5278,553.25464,325.95523","0.99452186,0,0,0.10452862",MHMonsterSpawnPoint,,231,70060
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R2_Point_1,"2632.4146,3631.0029,19.877785","0.95881975,0,0,-0.28401536",MHMonsterSpawnPoint,,450,50090
608001;,level_008,,608001_Mob_5,"1137.4858,1295.6709,79.035355","0.83388591,0,0,-0.55193692",MHMonsterSpawnPoint,,281,50210
,level_008,,Common_Point_R1_10,"2537.3274,3533.7427,17.548544","1,0,0,0",MHMonsterSpawnPoint,,187,0
,level_008,,Mobsspawnpoint35,"485.90851,3520.9988,287.75","1,0,0,0",MHMonsterSpawnPoint,,360,0
,level_008,,Common_Point_R6_4,"2599.5691,663.25482,317.5","1,0,0,0",MHMonsterSpawnPoint,,186,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R4_Point_1,"1106.6981,1299.3365,79.570183","0.63607818,0,0,-0.77162457",MHMonsterSpawnPoint,,449,50150
,level_008,,Mobsspawnpoint20,"2606.5801,658.34412,317.5","1,0,0,0",MHMonsterSpawnPoint,,359,0
100891;,level_008,,100891_Spawner_Boss,"1246.2783,1334.8804,61.477478","1,0,0,0",MHMonsterSpawnPoint,,493,60170
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R8_Point_2,"508.6431,3541.6736,287.25","0.98901588,-0,0,-0.14780939",MHMonsterSpawnPoint,,433,50090
,level_008,,Mobsspawnpoint29,"2626.3062,3605.6494,19.5625","1,0,0,0",MHMonsterSpawnPoint,,358,0
,level_008,,SnowBall_SpawnerW11,"2498.0183,514.21124,357.14441","0.98901588,0,0,0.1478094",MHMonsterSpawnPoint,,138,60179
,level_008,,MHSpawnPoint13,"2495.9636,510.8989,359.83606","0.99939084,0,0,0.034899514",MHMonsterSpawnPoint,,137,60179
,level_008,,Common_Point_R7_10,"2481.8137,588.05536,319.26385","1,0,0,0",MHMonsterSpawnPoint,,185,0
,level_008,,SupplyBox,"509.97604,419.10452,20.077234","0.39874911,0,0,0.91706008",MHMonsterSpawnPoint,,555,39004
608001;,level_008,,608001_Mob_1,"2536.2952,3536.9878,17.343941","0.84804815,0,0,0.52991921",MHMonsterSpawnPoint,,279,50030
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R4_Point_2,"1132.8126,1267.9946,79.472397","0.98162717,0,0,0.19080898",MHMonsterSpawnPoint,,434,50252
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R4_Point_1,"1103.5505,1300.7214,79.145523","0.63607818,0,0,-0.77162457",MHMonsterSpawnPoint,,381,50150
,level_008,,Common_Point_R8_5,"501.62619,3556.7295,287.25","1,0,0,0",MHMonsterSpawnPoint,,184,0
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R6_Point_3,"2627.8552,667.3327,317.93704","0.7253744,0,0,-0.68835461",MHMonsterSpawnPoint,,435,50090
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R2_Point_3,"2618.0542,3614.3254,19.780773","0.50753832,0,0,0.86162919",MHMonsterSpawnPoint,,436,50090
,level_008,,Mobsspawnpoint8,"1203.8336,1255.0343,63.605114","1,0,0,0",MHMonsterSpawnPoint,,357,0
,level_008,,Common_Point_R6_8,"2625.3118,641.25323,317.56329","1,0,0,0",MHMonsterSpawnPoint,,183,0
408015;408014;408013;408012;208002;,level_008,,IceAbiorugu_Boss,"1243.8846,1332.8282,61.477478","1,0,0,0",MHMonsterSpawnPoint,,405,60631
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R1_Point_3,"2551.6958,3525.5757,17.25","-0.35836801,0,0,0.9335804",MHMonsterSpawnPoint,,380,50020
,level_008,,Common_Point_R4_8,"1105.1766,1262.4088,79.145897","1,0,0,0",MHMonsterSpawnPoint,,182,0
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R3_Point_2,"1226.0359,1257.9873,63.87952","-0.19080907,0,0,0.98162717",MHMonsterSpawnPoint,,437,50251
,level_008,,Common_Point_R1_1,"2544.2871,3528.0273,17.548544","1,0,0,0",MHMonsterSpawnPoint,,181,0
,level_008,,Common_Point_R2_9,"2630.7302,3625.6226,19.700983","1,0,0,0",MHMonsterSpawnPoint,,180,0
100892;,level_008,,100892_SmallMonster_2,"2494.6187,605.53638,317.5","1,0,0,0",MHMonsterSpawnPoint,,477,50210
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R5_Point_2,"1232.7915,1330.4607,61.477478","1,0,0,0",MHMonsterSpawnPoint,,379,50210
,level_008,,Common_Point_R7_7,"2521.7102,610.45862,317.75","1,0,0,0",MHMonsterSpawnPoint,,179,0
,level_008,,Common_Point_R5_7,"1239.9305,1330.6364,62.172466","1,0,0,0",MHMonsterSpawnPoint,,178,0
,level_008,,SnowBall_Spawner8,"2487.7046,451.07489,406.36026","0.98325491,0,0,-0.18223552",MHMonsterSpawnPoint,,136,60179
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R6_Point_2,"2594.241,677.0293,317.5","0.7253744,0,0,-0.68835461",MHMonsterSpawnPoint,,378,50090
300851;,level_008,,300851_SnowSpawner_4,"2507.4443,506.11557,362.57269","0.98628557,0,0,0.16504766",MHMonsterSpawnPoint,,353,70060
100841;100803;100802;100801;408301;208002;,level_008,,SubMob_SnowLion_R4_Point_2,"1128.2445,1268.0532,79.035355","0.98162717,0,0,0.19080898",MHMonsterSpawnPoint,,377,50150
608002;,level_008,,608002_BOSS,"2601.6355,662.86224,317.58792","1,0,0,0",MHMonsterSpawnPoint,,272,60091
100841;,level_008,,MHSpawnPoint17,"2585.8989,668.52545,317.5","1,0,0,0",MHMonsterSpawnPoint,,413,0
,level_008,,Common_Point_R4_1,"1136.3813,1302.3779,79.825592","1,0,0,0",MHMonsterSpawnPoint,,177,0
,level_008,,Mobsspawnpoint11,"1209.9006,1259.3706,61.936722","1,0,0,0",MHMonsterSpawnPoint,,356,0
608001;,level_008,,608001_Mob_3,"1249.1714,1328.1885,61.477478","-0.034899537,0,0,0.99939084",MHMonsterSpawnPoint,,277,50020
,level_008,,Mobsspawnpoint46,"2593.8923,674.24786,319","1,0,0,0",MHMonsterSpawnPoint,,355,0
608001;,level_008,,608001_Mob_2,"2530.3008,3530.7629,17.385925","0.99691731,0,0,-0.078459099",MHMonsterSpawnPoint,,275,50030
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R5_Point_2,"1248.646,1359.6427,61.902138","1,0,0,0",MHMonsterSpawnPoint,,400,50251
408008;408005;408002;100814;100813;100812;100811;,level_008,,RedLightningDragon_SpawnPoint_R7,"2505.2185,622.53204,317.5","0.95105654,0,0,-0.309017",MHMonsterSpawnPoint,,462,0
,level_008,,Mobsspawnpoint28,"2626.9858,3619.6716,19.5625","1,0,0,0",MHMonsterSpawnPoint,,354,0
300851;,level_008,,300851_SnowSpawner_7,"2488.9365,508.10016,364.3873","0.99254614,0,0,-0.12186934",MHMonsterSpawnPoint,,351,70060
,level_008,,Mobsspawnpoint36,"482.18274,3530.2134,287.75","1,0,0,0",MHMonsterSpawnPoint,,311,0
,level_008,,Common_Point_R5_2,"1245.7738,1348.9952,62.000271","1,0,0,0",MHMonsterSpawnPoint,,176,0
,level_008,,Mobsspawnpoint26,"2508.3838,593.60321,319","1,0,0,0",MHMonsterSpawnPoint,,310,0
100892;,level_008,,100892_SmallMonster_3,"2482.8872,618.59894,317.5","1,0,0,0",MHMonsterSpawnPoint,,476,50210
,level_008,,Common_Point_R1_3,"2524.5,3527.3271,17.548544","1,0,0,0",MHMonsterSpawnPoint,,175,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R6_Point_3,"2597.3887,675.64441,317.92465","0.7253744,0,0,-0.68835461",MHMonsterSpawnPoint,,399,50210
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R7_Point_1,"2492.2795,599.8139,317.93704","1,0,0,0",MHMonsterSpawnPoint,,438,50090
,level_008,,Common_Point_R3_4,"1216.8303,1259.2853,63.609821","1,0,0,0",MHMonsterSpawnPoint,,174,0
,level_008,,Mobsspawnpoint42,"2494.9673,599.77295,319","1,0,0,0",MHMonsterSpawnPoint,,309,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R5_Point_1,"1235.9391,1329.0758,61.902138","1,0,0,0",MHMonsterSpawnPoint,,398,50251
300851;,level_008,,300851_SnowSpawner_8,"2505.7708,528.11078,346.07114","0.97814757,0,0,0.2079117",MHMonsterSpawnPoint,,350,70060
,level_008,,Common_Point_R4_6,"1144.5392,1267.4967,79.057617","1,0,0,0",MHMonsterSpawnPoint,,173,0
408401;408016;408010;408009;408007;408004;100824;100823;100822;100821;208002;,level_008,,SubMob_IcyThunderBird_R6_Point_2,"2598.8091,676.97064,317.93704","0.7253744,0,0,-0.68835461",MHMonsterSpawnPoint,,439,50090
,level_008,,Mobsspawnpoint41,"2523.7834,3527.9561,17.330246","1,0,0,0",MHMonsterSpawnPoint,,308,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R8_Point_2,"502.01624,3553.3965,286.92905","0.7547096,0,0,0.65605897",MHMonsterSpawnPoint,,397,50210
100891;,level_008,,100891_Spawner_33303,"506.44754,3547.3257,287.25","0.28401536,0,0,0.95881969",MHMonsterSpawnPoint,,491,33303
408007;408004;100824;100823;100822;100821;,level_008,,IcyThunderBird_SpawnPoint_R6,"2600.6445,671.89703,317.63922","1,0,0,0",MHMonsterSpawnPoint,,467,0
,level_008,,Mobsspawnpoint19,"2581.3071,657.83374,317.5","1,0,0,0",MHMonsterSpawnPoint,,307,0
,level_008,,MHSpawnPoint15,"2490.4382,521.70197,352.43848","0.99862951,0,0,0.052335985",MHMonsterSpawnPoint,,135,60179
,level_008,,Common_Point_R8_1,"530.79492,3573.9795,287.25","1,0,0,0",MHMonsterSpawnPoint,,172,0
408202;408201;408011;408008;408006;408005;408003;408002;408001;100843;100842;100814;100813;100812;100811;208002;,level_008,,SubMob_RedLightningDragon_R1_Point_1,"2528.1948,3507.7876,17.67466","0.84804809,0,0,-0.52991927",MHMonsterSpawnPoint,,396,50020
,level_008,,Common_Point_R6_10,"2637.481,640.68671,317.75","1,0,0,0",MHMonsterSpawnPoint,,171,0
,level_008,,Mobsspawnpoint3,"1134.3217,1267.4098,79.057617","1,0,0,0",MHMonsterSpawnPoint,,306,0
,level_008,,Mobsspawnpoint39,"488.25134,3551.2832,288","1,0,0,0",MHMonsterSpawnPoint,,305,0
,level_008,,Common_Point_R8_4,"517.65674,3583.5168,287.25","1,0,0,0",MHMonsterSpawnPoint,,208,0
100895;,level_008,,100895_MobSpawner_3,"533.41449,3551.9294,287.25","1,0,0,0",MHMonsterSpawnPoint,,253,50210
,level_008,,SnowBall_Spawner9,"2494.6235,512.4447,358.76059","0.99996191,0,0,0.0087265717",MHMonsterSpawnPoint,,170,60179
408008;408005;408002;100814;100813;100812;100811;,level_008,,RedLightningDragon_SpawnPoint_R4,"1120.9583,1283.6338,79.751602","0.94832367,0,0,-0.31730464",MHMonsterSpawnPoint,,463,0
,level_008,,SnowBall_Spawner11,"2496.1538,516.10541,355.9473","0.98628563,0,0,0.1650476",MHMonsterSpawnPoint,,169,60179
,level_009,,AreaA_50232_5,"2756.167,2026.37,70","1,0,0,0",MHMonsterSpawnPoint,,40,50232
,level_009,,AreaB_50232_4,"1873.546,1357.489,70","1,0,0,0",MHMonsterSpawnPoint,,55,50232
,level_009,,AreaA_50232_2,"2555.5649,1863.043,70","1,0,0,0",MHMonsterSpawnPoint,,42,50232
,level_009,,AreaA_50232_6,"2649.675,2168.9399,70","1,0,0,0",MHMonsterSpawnPoint,,43,50232
,level_009,,AreaB_50232_5,"1827.2531,1294.658,70","1,0,0,0",MHMonsterSpawnPoint,,52,50232
,level_009,,MHSpawnPoint1,"2467.363,2193.4106,61.322571","1,0,0,0",MHMonsterSpawnPoint,,39,60160
,level_009,,AreaA_50232_3,"2696.4409,1830.007,70","1,0,0,0",MHMonsterSpawnPoint,,46,50232
,level_009,,AreaB_50232_3,"1889.886,1049.804,70","1,0,0,0",MHMonsterSpawnPoint,,50,50232
,level_009,,AreaB_50232_6,"2041.595,1331.786,70","1,0,0,0",MHMonsterSpawnPoint,,49,50232
,level_009,,AreaB_50232_2,"2073.9331,995.72418,70","1,0,0,0",MHMonsterSpawnPoint,,48,50232
,level_009,,AreaB_50232_1,"2170.105,1190.927,70","1,0,0,0",MHMonsterSpawnPoint,,19,50232
,level_009,,AreaA_50232_1,"2517.0911,1918.134,70","1,0,0,0",MHMonsterSpawnPoint,,58,50232
,level_009,,AreaA_50232_4,"2779.7209,1920.782,70","1,0,0,0",MHMonsterSpawnPoint,,56,50232
,level_010,,MHSpawnPoint_303,"2704.9993,2569.759,38.311485","0.95630473,0,0,-0.29237172",MHMonsterSpawnPoint,,417,0
301001;,level_010,,YellowRiper,"2809.3389,1569.1643,85.0625","1,0,0,0",MHMonsterSpawnPoint,,521,60060
610008;,level_010,,610008_5,"2464.6794,2044.5217,135.2169","0.63607824,0,0,0.77162457",MHMonsterSpawnPoint,,567,50150
,level_010,,MHSpawnPoint_302,"2711.9614,2575.8547,36.559528","0.95630473,0,0,-0.29237172",MHMonsterSpawnPoint,,418,0
,level_010,,MHSpawnPoint_406,"2749.0232,2394.4612,43.425766","0.83388585,0,0,0.55193692",MHMonsterSpawnPoint,,419,0
,level_010,,MHSpawnPoint_901,"2770.6663,1155.4238,53.927071","0.20791163,0,0,0.97814763",MHMonsterSpawnPoint,,269,0
101094;,level_010,,101094_MHSpawnPoint904,"2774.7549,1145.3898,54.21423","1,0,0,0",MHMonsterSpawnPoint,,544,50190
,level_010,,MHSpawnPoint_801,"1157.9625,1305.2843,52.396194","0.92387962,0,0,0.38268331",MHMonsterSpawnPoint,,270,0
410401;410301;410103;410102;410038;410037;410036;410035;410034;410033;410032;410031;410030;410029;410028;410027;410026;410025;410024;410021;410020;410019;410018;410017;410016;410015;410014;410013;410012;410011;410010;410009;410008;410007;410006;410005;410004;410003;410002;410001;101050;101049;101048;101047;101046;101045;101044;101042;101041;101034;101028;101027;101026;101025;101024;101023;101022;101021;101014;101013;101012;101011;101004;101003;101002;101001;,level_010,,SubMob_50160_R2_3_Night,"3382.0139,3829.5935,41.801277","0.52991927,0,0,0.84804815",MHMonsterSpawnPoint,,232,50160
101045;,level_010,,Diablos1,"2811.8494,1156.9442,54.053085","1,0,0,0",MHMonsterSpawnPoint,,147,60300
101096;,level_010,,101096_MHSpawnPoint902,"2791.468,1140.2953,54.21875","1,0,0,0",MHMonsterSpawnPoint,,527,50070
,level_010,,MHSpawnPoint_903,"2801.9551,1159.4861,53.927071","0.13917309,0,0,0.99026811",MHMonsterSpawnPoint,,271,0
610008;,level_010,,MHSpawnPoint963,"2786.3723,1141.8468,54.280491","1,0,0,0",MHMonsterSpawnPoint,,563,60880
610005;610003;610001;,level_010,,MHSpawnPoint937,"2207.8489,3717.7891,117.84527","-0.15643451,0,0,0.9876883",MHMonsterSpawnPoint,,484,50150
410401;410301;410103;410102;410038;410037;410036;410035;410034;410033;410032;410031;410030;410029;410028;410027;410026;410025;410024;410021;410020;410019;410018;410017;410016;410015;410014;410013;410012;410011;410010;410009;410008;410007;410006;410005;410004;410003;410002;410001;101050;101049;101048;101047;101046;101045;101044;101042;101041;101034;101028;101027;101026;101025;101024;101023;101022;101021;101014;101013;101012;101011;101004;101003;101002;101001;,level_010,,SubMob_50110_R7_4_Night,"2157.4854,1652.8699,28.797798","0.30901673,0,0,0.9510566",MHMonsterSpawnPoint,,233,50110
101093;,level_010,,MHSpawnPoint910,"2227.3003,3711.0515,116.41873","1,0,0,0",MHMonsterSpawnPoint,,468,50150
,level_010,,MHSpawnPoint_310,"2672.3984,2578.9299,40.503639","0.74314487,0,0,0.6691305",MHMonsterSpawnPoint,,272,0
,level_010,,MHSpawnPoint_706,"2143.7275,1634.623,28.880066","0.89493442,0,0,0.44619775",MHMonsterSpawnPoint,,273,0
,level_010,,MHSpawnPoint_202,"3335.4282,3838.9299,41.909958","0.54463905,0,0,-0.83867055",MHMonsterSpawnPoint,,274,0
610008;,level_010,,610008_3,"3355.9939,3839.9026,42.056816","-0.1305261,0,0,0.99144489",MHMonsterSpawnPoint,,562,50150
101096;,level_010,,CrystaltailScorpion,"2792.4915,1569.0514,85.076981","1,0,0,0",MHMonsterSpawnPoint,,526,60260
410401;410301;410103;410102;410038;410037;410036;410035;410034;410033;410032;410031;410030;410029;410028;410027;410026;410025;410024;410021;410020;410019;410018;410017;410016;410015;410014;410013;410012;410011;410010;410009;410008;410007;410006;410005;410004;410003;410002;410001;101050;101049;101048;101047;101046;101045;101044;101042;101041;101034;101028;101027;101026;101025;101024;101023;101022;101021;101014;101013;101012;101011;101004;101003;101002;101001;,level_010,,SubMob_50160_R1_2_Night,"2228.9163,3717.9141,117.17152","0.6018151,0,0,0.79863548",MHMonsterSpawnPoint,,234,50160
